col1,col2,col3,label
,0.08500000089406967,9.0,0
,0.08500000089406967,9.0,0
,0.08500000089406967,9.0,0
,0.08500000089406967,9.0,0
,0.08500000089406967,9.0,1
,0.08500000089406967,9.0,1
,,47.0,0
,0.04800000041723251,428.0,0
,0.04800000041723251,428.0,0
,,41.0,0
,,41.0,0
,,0.0,0
1.0,,0.0,0
,0.38100001215934753,106.0,0
,,111111.0,0
,0.0560000017285347,16.0,0
,0.0820000022649765,171.0,0
1.0,,24.0,0
,,19.0,0
,,0.0,0
,0.05400000140070915,134.0,0
1.0,0.2199999988079071,154.0,0
,,66.0,0
1.0,0.06499999761581421,39.0,0
1.0,0.1679999977350235,45.0,0
0.0,,22.0,0
,,104.0,0
,,129.0,0
,,129.0,1
,,129.0,0
,,129.0,0
0.0,,129.0,0
,,129.0,0
,,129.0,0
,,129.0,0
,,129.0,0
,,129.0,1
,,129.0,0
,,129.0,0
,,129.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
1.0,,0.0,0
,,0.0,0
1.0,0.1770000010728836,36.0,0
0.0,,119.0,0
,,35.0,0
,,34.0,0
,,34.0,0
,,153.0,0
1.0,,153.0,0
1.0,,328.0,0
,,129.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
1.0,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
,0.05000000074505806,21.0,0
0.0,0.05000000074505806,21.0,0
1.0,0.05000000074505806,21.0,0
1.0,0.05000000074505806,21.0,0
0.0,0.05000000074505806,21.0,0
,,22.0,0
,0.2680000066757202,149.0,0
,0.2680000066757202,149.0,0
,,20.0,0
1.0,,20.0,0
,,20.0,0
,,20.0,0
,,20.0,0
,,20.0,0
,,20.0,0
,,20.0,0
,,20.0,0
,0.2680000066757202,149.0,0
1.0,,0.0,0
0.0,,298.0,0
,,298.0,0
1.0,,298.0,0
1.0,,298.0,0
,,298.0,0
,,298.0,0
,,298.0,0
1.0,,298.0,0
,,298.0,0
,,298.0,0
,,10.0,0
1.0,,85.0,0
,,85.0,0
,,85.0,0
,,122.0,0
1.0,,0.0,0
1.0,,67.0,0
,0.052000001072883606,593.0,0
,,177.0,0
,,220.0,0
,,220.0,1
,,69.0,0
,0.0,5013.0,0
,,135.0,0
,,48.0,0
,,43.0,0
1.0,,50.0,1
,0.04899999871850014,1181.0,0
1.0,0.125,74.0,0
,0.125,74.0,0
,,16.0,0
,,16.0,0
,,16.0,0
0.0,0.2460000067949295,94.0,0
,,42.0,1
1.0,,42.0,0
,,42.0,0
,,42.0,0
1.0,,110.0,0
1.0,0.061000000685453415,55.0,0
,0.0,0.0,0
,,112.0,0
0.0,0.1889999955892563,561.0,0
,0.10300000011920929,29.0,0
,0.06300000101327896,115.0,0
,0.00800000037997961,51.0,0
1.0,0.06700000166893005,25.0,0
,0.05400000140070915,98.0,0
,0.057999998331069946,28.0,0
1.0,,91745.0,0
,,45.0,0
,,18.0,0
,,18.0,0
1.0,,18.0,0
0.0,,18.0,1
,,18.0,0
,,18.0,1
,,18.0,1
,,18.0,0
,,18.0,0
,,18.0,0
0.0,,18.0,0
,,18.0,0
,,105.0,0
,,0.0,0
,0.11299999803304672,132.0,0
,0.13199999928474426,128.0,0
,0.08699999749660492,107.0,0
,,155.0,0
,,191.0,0
1.0,,33.0,0
1.0,,255.0,0
0.0,,295.0,0
,0.0430000014603138,0.0,0
,0.061000000685453415,39.0,0
,0.0560000017285347,25.0,0
,0.08900000154972076,199.0,0
,,0.0,0
1.0,,151.0,0
0.0,,0.0,0
,0.15299999713897705,1131.0,0
,0.628000020980835,143.0,0
,,49.0,0
,0.06499999761581421,428.0,0
,,24034.0,0
0.0,0.06599999964237213,118.0,0
1.0,0.0,0.0,0
,0.10999999940395355,711.0,0
,,41.0,0
,0.009999999776482582,58.0,0
1.0,0.12800000607967377,113.0,0
,,1837.0,0
,0.11699999868869781,83.0,0
,,3430.0,0
,,3430.0,0
,,3430.0,0
,,3430.0,1
,0.10899999737739563,7464.0,0
,,417.0,0
,,42.0,0
,,42.0,0
,,42.0,0
,,0.0,0
,,94.0,0
,0.1120000034570694,1619.0,0
,,62.0,0
1.0,,62.0,0
,,62.0,0
0.0,,62.0,1
1.0,,62.0,0
,,62.0,0
1.0,,62.0,0
,,81.0,0
,,81.0,0
1.0,,81.0,0
,,81.0,0
1.0,,81.0,1
,,81.0,0
1.0,,81.0,0
1.0,,81.0,0
,,0.0,0
,,107.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,,135.0,0
,0.01899999938905239,16.0,0
,,58.0,0
,,58.0,0
,,83.0,0
1.0,,47.0,0
,0.010999999940395355,25.0,1
,0.08500000089406967,63.0,0
1.0,0.04899999871850014,1483.0,1
1.0,0.08500000089406967,39.0,0
,0.054999999701976776,76.0,0
,,0.0,0
0.0,,97.0,0
0.0,0.041999999433755875,22.0,0
,,0.0,0
0.0,0.05999999865889549,71.0,0
0.0,0.07699999958276749,131.0,0
,0.07699999958276749,131.0,0
,0.052000001072883606,169.0,0
,,119.0,1
,0.08500000089406967,151.0,0
,,404.0,0
0.0,0.08500000089406967,3076.0,0
,,55.0,0
1.0,0.07999999821186066,88.0,0
,0.04100000113248825,78.0,0
1.0,,108.0,0
1.0,,108.0,0
,0.10700000077486038,127.0,0
,,45.0,0
0.0,,295.0,1
,,56.0,0
,0.19099999964237213,144.0,0
,0.19099999964237213,144.0,0
,0.19099999964237213,144.0,0
,0.15199999511241913,0.0,0
,,364.0,0
,0.041999999433755875,849.0,0
1.0,0.041999999433755875,849.0,0
,0.041999999433755875,849.0,0
,0.041999999433755875,849.0,0
1.0,0.039000000804662704,0.0,0
,0.10999999940395355,98.0,0
1.0,0.03400000184774399,13.0,0
,0.1340000033378601,64.0,1
1.0,0.1340000033378601,64.0,0
,0.1340000033378601,64.0,0
,0.1340000033378601,64.0,0
,0.1340000033378601,64.0,0
,0.1340000033378601,64.0,0
1.0,0.1340000033378601,64.0,1
1.0,0.1340000033378601,64.0,0
,,46.0,0
,,0.0,0
,,38.0,0
,,576.0,0
,,576.0,0
,,576.0,0
,,576.0,0
,,576.0,0
0.0,,171.0,0
1.0,0.12800000607967377,53.0,0
,,0.0,0
,,68.0,0
,,68.0,0
,0.2150000035762787,384.0,1
,,1801.0,0
,0.07400000095367432,237.0,0
,0.07400000095367432,237.0,0
,,78.0,0
,0.02500000037252903,22196.0,0
,0.04399999976158142,521.0,0
0.0,,0.0,0
,,226.0,0
1.0,,226.0,0
1.0,,226.0,0
,,89.0,0
,,290.0,0
,0.1979999989271164,540.0,0
,0.10400000214576721,207.0,0
1.0,,19.0,0
,,68.0,0
1.0,,68.0,0
,,0.0,0
,,0.0,0
1.0,,0.0,0
,0.06199999898672104,68.0,0
,,0.0,1
,0.05999999865889549,153.0,0
1.0,,29.0,0
0.0,0.11999999731779099,29.0,0
0.0,,21.0,0
,0.02500000037252903,58.0,0
,0.04800000041723251,39.0,0
,0.04800000041723251,39.0,0
,0.07500000298023224,104.0,0
,0.10400000214576721,128.0,0
,0.07500000298023224,700.0,0
,,121.0,0
1.0,0.02199999988079071,7837.0,0
1.0,0.004000000189989805,20.0,0
,0.020999999716877937,37.0,0
,,0.0,0
,0.13600000739097595,336.0,0
,,6278.0,0
,,6278.0,0
,,6278.0,0
,,6278.0,0
,,6278.0,0
,,6278.0,0
,,38.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
1.0,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
1.0,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.08399999886751175,35.0,0
,0.02500000037252903,58.0,1
,0.057999998331069946,195.0,0
,,0.0,0
1.0,,8205.0,0
1.0,0.12099999934434891,13.0,0
,,222.0,0
,0.08299999684095383,20.0,0
,0.11266666650772095,60.0,0
,0.0989999994635582,587.0,0
,,0.0,0
,0.1459999978542328,282.0,1
1.0,,0.0,0
,0.1340000033378601,15.0,0
1.0,0.0,0.0,0
,,2288.0,0
,,53.0,0
,0.0860000029206276,43385.0,0
,,0.0,0
,,0.0,0
,0.02800000086426735,36.0,0
,,0.0,1
,,76.0,0
0.0,,13.0,0
,0.023000000044703484,288.0,0
0.0,,97.0,0
,,97.0,0
,,97.0,0
,,97.0,0
,,97.0,0
,,11.0,0
,0.07900000363588333,132.0,0
,,31.0,0
,,31.0,0
,,31.0,0
1.0,,158.0,0
,,86.0,0
,,5728.0,0
,,5728.0,0
1.0,,160.0,0
0.0,,160.0,0
,,160.0,0
,,160.0,0
,,160.0,0
,,160.0,0
1.0,,160.0,0
,,160.0,0
,,160.0,0
,,160.0,0
,,160.0,0
0.0,,160.0,0
,,160.0,0
1.0,,160.0,0
1.0,,38.0,0
,0.028999999165534973,92.0,0
,,100.0,0
,0.028999999165534973,25.0,0
,0.028999999165534973,25.0,0
1.0,,49.0,0
1.0,,49.0,0
1.0,,49.0,0
,,49.0,0
1.0,,49.0,0
,,49.0,0
1.0,0.15299999713897705,247.0,0
,0.15299999713897705,247.0,0
,,0.0,0
0.0,,28.0,0
,0.028999999165534973,866.0,0
1.0,0.028999999165534973,866.0,0
1.0,0.028999999165534973,866.0,0
,0.028999999165534973,866.0,0
,0.028999999165534973,866.0,0
,0.028999999165534973,866.0,0
,0.028999999165534973,866.0,1
1.0,0.028999999165534973,866.0,0
,,124.0,0
1.0,0.10100000351667404,56.0,0
,0.09000000357627869,279.0,0
,,56.0,0
,0.04100000113248825,34.0,0
,,125.0,0
,,125.0,0
,,125.0,0
1.0,,125.0,0
1.0,,125.0,0
0.0,0.1120000034570694,64.0,0
,,0.0,0
,0.07999999821186066,613.0,0
,,507.0,0
,,297.0,0
,0.0949999988079071,83.0,0
,0.06199999898672104,113.0,0
0.0,0.07800000160932541,120.0,0
,0.028999999165534973,24.0,0
,,79.0,1
,,118.0,0
,,130.0,0
,0.05299999937415123,59.0,1
,,74.0,0
,,124.0,0
,,392.0,0
,,57.0,0
,,72.0,0
,0.15000000596046448,155.0,0
0.0,0.15000000596046448,155.0,0
,0.15000000596046448,155.0,0
,0.15000000596046448,155.0,0
,0.041999999433755875,30.0,0
,0.06499999761581421,18.0,0
,,10.0,0
,0.09700000286102295,17.0,1
,,47.0,0
,0.22300000488758087,64.0,0
,,230.0,1
,,230.0,0
,,230.0,0
,,230.0,0
,0.17000000178813934,186.0,0
,,0.0,0
,0.07500000298023224,46.0,0
,0.0949999988079071,178.0,0
,,248.0,0
,,248.0,0
1.0,,248.0,0
1.0,,248.0,0
,,248.0,1
,,248.0,0
,,248.0,0
,,248.0,0
,,248.0,0
,,248.0,0
,,248.0,0
,,248.0,0
,,248.0,1
,,248.0,0
,0.029999999329447746,69.0,0
1.0,,0.0,0
,0.0,40.0,0
,,0.0,0
,0.0,0.0,0
,0.017999999225139618,43.0,0
,0.10100000351667404,358.0,1
,,537.0,0
,,161.0,0
,,66.0,0
,,88.0,1
,,147.0,0
,,0.0,0
,0.03500000014901161,118.0,0
,0.10199999809265137,366.0,0
,0.03400000184774399,55.0,0
,,103.0,0
,,0.0,1
,0.06599999964237213,152.0,1
,0.06599999964237213,152.0,0
,0.06599999964237213,152.0,0
1.0,0.06599999964237213,152.0,0
1.0,0.0430000014603138,0.0,0
1.0,,181.0,0
,,74.0,0
,,121.0,0
,0.08500000089406967,63.0,0
0.0,0.05299999937415123,100.0,0
,0.11800000071525574,25.0,0
1.0,0.041999999433755875,0.0,0
,,0.0,1
,0.1589999943971634,54.0,0
,,0.0,0
,0.2370000034570694,76.0,0
,0.0,0.0,0
,0.17499999701976776,82.0,0
,0.07400000095367432,61.0,0
,,77.0,0
1.0,0.07400000095367432,30.0,0
,0.07400000095367432,30.0,1
,0.07400000095367432,30.0,1
,0.07400000095367432,30.0,1
,0.07400000095367432,30.0,1
1.0,0.07400000095367432,30.0,0
,0.07400000095367432,30.0,0
,,12931.0,1
,0.06700000166893005,148.0,0
,,0.0,0
,,0.0,0
,,67.0,0
,,29.0,0
,,0.0,0
0.0,,57.0,0
1.0,,78.0,0
,0.004999999888241291,16.0,0
,,360.0,1
,,45.0,0
,0.0729999989271164,26.0,0
1.0,0.06499999761581421,181.0,0
,0.06499999761581421,181.0,0
,0.06499999761581421,181.0,0
,0.06499999761581421,181.0,1
,0.06499999761581421,181.0,0
,0.06499999761581421,181.0,0
,0.06499999761581421,181.0,0
,0.06499999761581421,181.0,0
,0.06499999761581421,181.0,0
1.0,0.06499999761581421,181.0,0
1.0,0.06499999761581421,181.0,0
,,64.0,0
,,64.0,0
,0.06599999964237213,23.0,0
,0.06599999964237213,23.0,0
,,12.0,0
,0.1289999932050705,15.0,0
,0.07500000298023224,162.0,0
,0.07500000298023224,162.0,0
1.0,,0.0,0
1.0,,0.0,0
,0.0,0.0,1
1.0,0.06700000166893005,103.0,0
,0.06700000166893005,103.0,1
,0.06700000166893005,103.0,0
,0.06700000166893005,103.0,0
,0.06599999964237213,0.0,0
,0.07500000298023224,8.0,0
,0.10499999672174454,0.0,0
,0.08799999952316284,21.0,0
,,131.0,0
1.0,,181.0,0
,,62.0,0
,,62.0,0
,,62.0,0
,,62.0,0
1.0,,0.0,0
,0.003000000026077032,620.0,0
,0.10899999737739563,86.0,1
,,114.0,0
,0.05400000140070915,31.0,0
,0.05400000140070915,31.0,0
,0.03999999910593033,17.0,0
1.0,0.06300000101327896,10.0,0
,,125.0,0
,0.12700000405311584,97.0,0
,0.014999999664723873,63.0,0
1.0,0.04100000113248825,56.0,0
,0.04100000113248825,56.0,1
,,2776.0,0
,,2776.0,0
,,0.0,0
,0.06199999898672104,135.0,0
1.0,,113.0,0
,,90.0,0
,0.11900000274181366,299.0,0
,,21.0,0
,,21.0,0
,,21.0,0
,,100.0,0
,,100.0,0
,,59.0,0
,,118.0,0
,0.06599999964237213,108.0,0
,0.06599999964237213,108.0,0
,0.06599999964237213,108.0,0
,,66.0,0
,0.14399999380111694,44.0,0
1.0,,0.0,0
,,0.0,1
1.0,0.0430000014603138,0.0,0
,,81.0,0
,,81.0,0
,,18535.0,0
,0.032999999821186066,62.0,0
1.0,,80.0,0
0.0,,44.0,0
,0.007000000216066837,108.0,0
,0.14499999582767487,81.0,0
,,28.0,0
,,28.0,0
,,28.0,0
0.0,0.03999999910593033,141.0,0
,0.08399999886751175,220.0,0
,0.01600000075995922,11.0,1
,0.01600000075995922,11.0,0
0.0,,280.0,0
,,0.0,0
,,27.0,1
,0.08299999684095383,135.0,1
,0.03099999949336052,324.0,0
1.0,,116.0,0
1.0,,18.0,0
,,18.0,0
1.0,0.05299999937415123,13096.0,0
1.0,0.05299999937415123,13096.0,0
,,0.0,0
,,0.0,0
,,3406.0,0
1.0,,104.0,0
,,0.0,0
,,35.0,0
1.0,0.07100000232458115,28.0,0
0.0,,444.0,0
,,27.0,0
,,92.0,0
0.0,0.04699999839067459,74.0,0
,0.11800000071525574,155.0,0
,0.11800000071525574,155.0,0
,,1176.0,0
,,1176.0,0
,0.13099999725818634,116.0,0
1.0,0.13099999725818634,116.0,0
,0.13099999725818634,116.0,0
0.0,0.13099999725818634,116.0,1
,0.13099999725818634,116.0,0
,0.13099999725818634,116.0,0
1.0,0.23999999463558197,157.0,0
,0.12800000607967377,18583.0,1
,0.12800000607967377,18583.0,1
,0.07999999821186066,69.0,0
1.0,,74.0,0
1.0,,1846.0,0
1.0,,1846.0,0
1.0,,1846.0,0
,,1846.0,0
1.0,,1846.0,0
,0.014000000432133675,0.0,0
1.0,0.04399999976158142,196.0,0
,0.17100000381469727,31969.0,0
,,180.0,0
,,227.0,0
,,0.0,0
,0.12300000339746475,463.0,0
1.0,0.04100000113248825,87.0,1
,,20.0,0
,,20.0,1
1.0,,510.0,0
,0.03400000184774399,25.0,0
,0.057999998331069946,60.0,0
,0.11299999803304672,275.0,0
,0.041999999433755875,3277.0,1
1.0,,83.0,0
,0.06599999964237213,76.0,0
,,15.0,0
,0.210999995470047,92.0,0
,,270.0,0
1.0,,43.0,0
,0.0860000029206276,138.0,1
1.0,,60.0,0
1.0,0.06199999898672104,19.0,0
,,128.0,0
,0.1679999977350235,258.0,0
1.0,,1049.0,0
,,22.0,0
,,22.0,0
,,0.0,0
,0.09200000017881393,1051.0,0
,0.09200000017881393,1051.0,0
,0.03799999877810478,53.0,0
,0.03799999877810478,53.0,0
,0.08100000023841858,709.0,0
,,86.0,0
1.0,0.2199999988079071,70.0,0
,0.3779999911785126,202.0,0
,0.05400000140070915,83.0,1
1.0,,111.0,0
0.0,,18.0,0
,0.039000000804662704,32.0,0
,,92.0,0
,,94.0,0
,0.11500000208616257,672.0,0
,0.11500000208616257,672.0,0
,0.11500000208616257,672.0,0
,0.10999999940395355,69.0,0
1.0,0.10999999940395355,69.0,0
,,108.0,0
1.0,0.07199999690055847,18.0,0
,,106.0,0
,0.04899999871850014,52.0,0
,,49.0,0
,,49.0,0
,0.08699999749660492,412.0,0
1.0,0.08699999749660492,412.0,0
,0.08699999749660492,412.0,0
1.0,,79.0,0
,,0.0,0
,0.035999998450279236,94.0,0
,0.035999998450279236,94.0,0
,,98.0,0
,,0.0,0
,0.02800000086426735,72.0,0
0.0,0.12200000137090683,70.0,0
,,50.0,0
,,9.0,0
,,9.0,0
1.0,,9.0,0
1.0,,9.0,0
,,9.0,0
,,9.0,0
,,9.0,0
,,9.0,0
,,9.0,0
0.0,0.04600000008940697,0.0,0
,,0.0,0
,0.017000000923871994,46.0,0
,,7.0,0
1.0,0.04899999871850014,1483.0,0
,,171.0,0
,0.0,228.0,0
,,165.0,0
,0.029999999329447746,23.0,0
,0.017999999225139618,0.0,1
,0.017999999225139618,0.0,0
,,83.0,0
,,83.0,0
,,83.0,0
,,83.0,0
1.0,,136.0,0
,,125.0,1
,,125.0,0
,0.04600000008940697,11.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
0.0,,317.0,1
,0.07500000298023224,38.0,0
,0.0729999989271164,42.0,0
,,34.0,0
,,92.0,0
,,60.0,0
,0.12999999523162842,220.0,0
,0.09600000083446503,115.0,0
,,16.0,0
,0.1379999965429306,89.0,0
,0.07699999958276749,9.0,0
,,4892.0,0
1.0,,4892.0,0
,,61.0,0
1.0,,61.0,0
,0.14300000667572021,23.0,0
,,81.0,1
,,81.0,0
,,81.0,0
,,50.0,0
,,179.0,0
,,179.0,0
1.0,,114.0,0
,,109.0,0
,,78.0,0
,,78.0,0
,,78.0,0
,,18.0,1
1.0,,18.0,1
1.0,,74.0,0
0.0,,74.0,0
1.0,,74.0,0
0.0,,76.0,0
1.0,,76.0,0
,,300.0,0
,,0.0,0
,0.02500000037252903,150.0,0
1.0,,92.0,0
,,103.0,0
,0.08699999749660492,39.0,0
,0.08699999749660492,39.0,0
,0.010999999940395355,24.0,0
,0.0989999994635582,376.0,0
,0.0989999994635582,376.0,0
,0.0989999994635582,376.0,0
,0.1420000046491623,2528.0,0
,0.1420000046491623,2528.0,1
,0.1080000028014183,96.0,0
1.0,,24.0,0
,0.07100000232458115,77.0,0
,,267.0,0
,,4096.0,0
,,4096.0,1
,,4096.0,0
,,4096.0,0
1.0,,4096.0,0
,,4096.0,0
0.0,,4096.0,0
,,4096.0,0
,,4096.0,1
,,4096.0,0
,,4096.0,0
,,4096.0,0
,,4096.0,0
,,4096.0,0
,,4096.0,0
,,4096.0,0
,0.6700000166893005,284.0,0
,,0.0,0
,,0.0,0
1.0,,0.0,0
0.0,0.14000000059604645,117.0,0
,0.0729999989271164,54.0,0
,0.0729999989271164,54.0,0
,,477.0,0
,,477.0,0
,,477.0,0
,,477.0,0
,,477.0,0
,,477.0,0
,,477.0,0
,,477.0,0
,,477.0,0
,,477.0,0
1.0,,477.0,0
1.0,,477.0,0
1.0,,477.0,0
,,477.0,0
,0.0,46.0,0
,,15.0,1
,,0.0,1
,,0.0,1
,,46.0,0
,0.2460000067949295,468.0,0
1.0,,405.0,0
,,405.0,0
1.0,,405.0,0
0.0,0.04800000041723251,146.0,0
0.0,0.04500000178813934,16.0,0
,,34.0,0
1.0,0.06700000166893005,264.0,0
,0.06700000166893005,264.0,1
,0.06700000166893005,264.0,0
1.0,0.06700000166893005,264.0,0
,0.06700000166893005,264.0,0
1.0,,2638.0,0
,0.07699999958276749,41.0,0
,,70.0,0
,,33.0,0
,0.004999999888241291,0.0,0
1.0,,4712.0,0
,,29.0,0
,,61.0,0
,,61.0,0
,,61.0,1
1.0,,61.0,0
1.0,,61.0,1
,,61.0,0
,0.028999999165534973,29.0,0
,0.028999999165534973,29.0,0
1.0,0.028999999165534973,29.0,1
,0.028999999165534973,29.0,0
,0.028999999165534973,29.0,0
,0.028999999165534973,29.0,0
,0.028999999165534973,29.0,0
,0.028999999165534973,29.0,0
,,434.0,0
1.0,,95.0,0
0.0,,0.0,0
,0.05999999865889549,71.0,0
,0.06199999898672104,80.0,0
,0.19499999284744263,465.0,0
,,450.0,0
,0.039000000804662704,170.0,0
,0.039000000804662704,170.0,0
,0.20000000298023224,96.0,0
,,1580.0,0
,,1580.0,0
1.0,0.029999999329447746,45.0,0
,,80.0,0
,,33.0,0
,0.04699999839067459,63.0,0
1.0,,188.0,0
,0.03099999949336052,10037.0,0
,,52.0,0
,,28.0,0
,,28.0,0
,,28.0,0
,0.05299999937415123,19.0,0
,0.06800000369548798,144.0,0
0.0,0.05299999937415123,100.0,1
,,176.0,1
,,40.0,0
,0.027000000700354576,0.0,1
,0.027000000700354576,0.0,0
,0.027000000700354576,0.0,0
,0.027000000700354576,0.0,0
,0.08399999886751175,92.0,0
,0.08399999886751175,92.0,0
,,118.0,0
,0.10199999809265137,518.0,0
1.0,0.014000000432133675,15.0,0
,,43.0,0
,,43.0,0
,,43.0,0
,,128.0,0
,,128.0,0
,,128.0,0
,0.2199999988079071,96.0,0
,0.08299999684095383,20.0,0
1.0,,4002.0,0
,,4002.0,0
1.0,,4002.0,0
,0.07100000232458115,1636.0,0
,0.07100000232458115,1636.0,0
1.0,0.07100000232458115,1636.0,0
,,73.0,0
,,106.0,0
,,106.0,0
1.0,,168.0,0
,0.04500000178813934,83.0,0
,0.0860000029206276,138.0,0
,0.08799999952316284,27.0,0
,,0.0,0
,,307.0,0
,,1001.0,1
,,83.0,0
,,251.0,0
1.0,,13.0,0
,,784.0,0
,,784.0,0
1.0,,784.0,0
,,784.0,0
1.0,,784.0,1
,,784.0,0
,,784.0,0
,,784.0,0
1.0,,150.0,0
,0.04100000113248825,87.0,0
0.0,0.07999999821186066,98.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,0.13899999856948853,520.0,0
,,63.0,0
,0.06700000166893005,13.0,0
,,64.0,0
,,64.0,0
,0.09600000083446503,92.0,0
0.0,,83.0,0
,,91.0,0
,0.11900000274181366,39.0,0
1.0,,68.0,0
,,68.0,0
1.0,,68.0,0
,0.0820000022649765,345.0,0
,0.14499999582767487,14.0,0
0.0,0.026000000536441803,68.0,0
,0.00800000037997961,84507.0,0
,,0.0,0
,,1337.0,0
,,89.0,1
,0.14399999380111694,75.0,0
1.0,0.14399999380111694,75.0,0
,,317.0,0
,,317.0,0
,,317.0,0
,,317.0,0
,,317.0,0
,,317.0,0
1.0,,317.0,0
,,317.0,0
,,0.0,1
,0.027000000700354576,15.0,0
,0.10999999940395355,169.0,0
0.0,,34.0,0
,,34.0,0
0.0,,34.0,0
,0.0820000022649765,209.0,0
,0.0820000022649765,209.0,0
,0.0820000022649765,209.0,0
,,56.0,0
,,56.0,0
,,42.0,0
0.0,,169.0,0
,0.041999999433755875,21.0,0
,0.041999999433755875,21.0,0
,0.2770000100135803,95.0,0
,,102.0,0
0.0,0.02800000086426735,62.0,0
,,47.0,0
0.0,,233.0,1
,,1.0,0
,0.17000000178813934,47.0,0
1.0,,306.0,0
,,306.0,0
,,306.0,0
1.0,,287.0,0
,,287.0,0
,,235.0,0
,,0.0,1
,,66.0,0
,,23.0,0
,,29.0,0
,,29.0,0
,,73.0,1
,,73.0,1
,,0.0,0
1.0,,87.0,0
,0.14000000059604645,302.0,0
,0.10000000149011612,67.0,0
,0.10000000149011612,67.0,0
,0.041999999433755875,53.0,0
0.0,0.041999999433755875,53.0,0
,,431.0,0
,0.03799999877810478,0.0,1
1.0,0.03799999877810478,0.0,0
,0.12099999934434891,151.0,0
,,45.0,0
,,45.0,0
,,45.0,0
,0.05000000074505806,76.0,1
0.0,,7.0,0
,,50.0,0
,0.03099999949336052,31.0,0
,,31.0,0
1.0,0.09000000357627869,83.0,0
,0.0689999982714653,71.0,1
,0.0689999982714653,71.0,0
,0.024000000208616257,154.0,0
,,19.0,0
,,19.0,0
0.0,0.009999999776482582,24.0,0
,,47.0,0
1.0,,1846.0,0
1.0,,1846.0,0
1.0,,1846.0,1
,,1846.0,0
1.0,,1846.0,0
1.0,,131.0,0
,,622.0,0
,,622.0,0
,0.050999999046325684,30.0,0
,,78.0,0
0.0,,8.0,0
0.0,0.07000000029802322,13.0,0
1.0,0.07000000029802322,13.0,0
,0.0820000022649765,893.0,1
,0.0820000022649765,893.0,0
,,174.0,0
,,58.0,0
,,58.0,1
1.0,,58.0,0
,,58.0,1
,,58.0,1
,,58.0,0
,,58.0,0
1.0,,58.0,0
,,58.0,0
,,58.0,0
,,58.0,1
,0.11599999666213989,27.0,0
,0.19099999964237213,173.0,0
,,0.0,0
,0.0,384.0,0
,,111.0,0
0.0,,111.0,0
,0.10499999672174454,82.0,0
,,38.0,0
,,67.0,0
,,67.0,0
,0.03500000014901161,54.0,0
,0.06300000101327896,2508.0,0
,0.09399999678134918,210.0,0
1.0,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,1
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
1.0,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
1.0,0.09399999678134918,210.0,0
1.0,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
,0.09399999678134918,210.0,0
1.0,,109.0,0
1.0,0.09000000357627869,222.0,0
1.0,,700.0,0
,0.10199999809265137,869.0,0
,,0.0,1
,0.13099999725818634,332.0,0
1.0,0.13099999725818634,332.0,0
1.0,0.13099999725818634,332.0,0
,,1833.0,0
,0.054999999701976776,0.0,0
,0.0729999989271164,87.0,0
1.0,0.014000000432133675,39.0,0
,0.0820000022649765,0.0,0
,0.27799999713897705,142.0,0
0.0,,141.0,0
,,141.0,0
,,141.0,1
,,141.0,0
,,141.0,1
,,77.0,0
,0.04399999976158142,32.0,0
,0.13199999928474426,76.0,0
1.0,0.027000000700354576,14.0,0
,0.054999999701976776,121.0,0
,0.08299999684095383,4260.0,0
1.0,,0.0,1
1.0,,6.0,0
1.0,,0.0,0
,,75.0,0
,0.006000000052154064,75.0,0
1.0,,20.0,0
0.0,0.2460000067949295,94.0,0
